,경기수,승리,무승부,패배,득점,실점,승점,게임차,순위
SSG,29,21,1,7,136,91,79.0,0.0,1
롯데,28,16,1,11,114,104,74.5,4.5,2
두산,28,16,0,12,116,107,74.0,5.0,3
키움,29,16,0,13,108,109,73.5,5.5,4
LG,29,15,0,14,115,110,72.5,6.5,5
KT,28,13,0,15,112,113,71.0,8.0,6
삼성,29,13,0,16,133,133,70.5,8.5,7
KIA,28,12,0,16,121,117,70.0,9.0,8
한화,29,11,0,18,101,137,68.5,10.5,9
NC,29,9,0,20,103,138,66.5,12.5,10
